,sender,receiver,confirmed_round,amount,asset_id,transaction_id
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,CJABNJAAHBSA7VVKISFCWTRKSBQQC2SGAY7JAOTOE3S6HCL6IH4I6DOJZI,18119779,3000000000,31566704,NRECS2COQBDJEQZUQ5J22JPIMBSDRQSRZGBIR2H52NWLSCDZECFA
0,Z3I77DPTAH2CJJZ5U3ESUVAH6NKWVED4GECWFSV346KVWMOBII57GICDJI,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,500050000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HRFRQ3IX45KLPIBAO5L6S6ZABC2QIAHXAJHMZX6HQ7R3UY2SYC754LUVEQ,18119693,99999998,31566704,4R3FU47A56DATCDBU6T7MAXBA27YIQDZJE7TD6UVOORFXXUODYCA
0,HRFRQ3IX45KLPIBAO5L6S6ZABC2QIAHXAJHMZX6HQ7R3UY2SYC754LUVEQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,100000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,WYRZWT3RRNJLS5PK4BOT5TTGD6FB3RC47RYUSMB37PLSOT7DAJCBXDONH4,18119492,275000000,31566704,HE4Z7PE4XC7MPSO2PP4LLT67CCXWJASW34K7R5INWVCO3BOKKYVA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,XGYATNQ3T36OT5QCWDD7NKZ7T3O3AHFSPKOL5LUWMJ5W344FNMHFRV6PWI,18119412,75000000,31566704,FHM7BPVVK5TDJ77HHDRMNBK6M722EGST3ZVFPEPBJWFJUKJMY3BA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,TT46CBUMP3SYVNPS7VPRGXNXKTWKKAHRGQVWTPIRDG7D4GK27VCJXLBSDI,18119352,78558276,31566704,EMQ6SX3YS4RORWCLRI3XX5PTWVZO6JIWYMHEYZPNM2WB3S2IU7DA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,232CDKA42ICML3QKOFQSD6RLK2HDLTYQIV7XIG7DGVDT3ZTMJ2EAFVAU6U,18119325,17800000,31566704,MLOPEDSR73YCRNCGQL5G4ZHQHDXCXSIAZAESJHOQNPECGDE6WE4A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,GDFJ6KB6EB3RQVIAKYORX76ASAIWGBQBNPMDRHICDTFPNI6RJTBETUAWMU,18119273,21000000,31566704,ZX3QTTHKFQ25BZL5D26B6LY67QEW6BWU3TUZ4PPHC7MI5LBJ2SMA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RU4DEFRTAUNMWOOZUXHJYJGKPBLGVM4LR4ODKOAQCTMI2U4CNK4DAJVJ7U,18119234,7215661162,31566704,G46MLNWCLYWRO6PWH3N4GPOKFHKXFYNTBMSHBPI2HG4G4ZPDDDUQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,K2HGICWLOBQKWEQNZBFG4V5U6NEMZJYYXM4AGVMJCZKH7RA6D7AQS2T7KA,18119227,18000000,31566704,PGOTPW4YVZPPQ7H7KTYTODA4WG4XVO5EVPFSDCHBODJCLFFRAMOA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,JHIZUYZ5XL77UJ3H7GNFJM2PJMSW63FNGQFHNW2OG6KQ7PHQQ5REMBTFSU,18119180,17600000,31566704,X2VKI66Z3SX7EPGSEY2GN7LUO4GCLCEM43EEOOW4PW5LL2SPD6UA
0,RBKJAIZ7CFQWGELRTL324HRDFFBTXJSVTOVOCBKMCIIARCOVKNJPNNZNRA,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,3106078,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RBKJAIZ7CFQWGELRTL324HRDFFBTXJSVTOVOCBKMCIIARCOVKNJPNNZNRA,18119150,3106078,31566704,HSNGUXSIWHW224RHAES5PSHMAKLJ3L76DIKBZ572GQLUZCTHDGTA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,JNJBGRJ3STKJ225Y2IYM6JB3O4DXBNW3IFYSYLOPYQNNQONM3YOHUQ63VQ,18119133,18300000,31566704,FL2NUHJKAZ5R46KCIB5OJEDPJ7RJLO6HTT27GDLWN5QXOW264WXQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,H76JXSAJL7N7VODW6MQH5QJD3VR6MKTTSTWS4HBJR4MTB4SJ67DEHFWQEY,18119113,18005386,31566704,25G55APHZBJMFJ7HSE7REUPR75D2BIDOFN7F6F3KGP3CVE5G6JNQ
0,RBKJAIZ7CFQWGELRTL324HRDFFBTXJSVTOVOCBKMCIIARCOVKNJPNNZNRA,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,3106079,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,RBKJAIZ7CFQWGELRTL324HRDFFBTXJSVTOVOCBKMCIIARCOVKNJPNNZNRA,18119083,3106079,31566704,G5FAMN6Z2F24H74VSQ5GH7NWTFLYUSOUUOCC2YPPSYQZIW3IWRGQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,BGET7UZNTPWSULLRG4KTTXH7FZVOSZSYAZFVQRMIBIUHNC2ESWQL5VTHUE,18119060,18100000,31566704,M7BD7XG7UJJX7CYK367V2XEVMGTNWK6OECEP3EBYXDCQCMOJQEGQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,VGDYNMU43FMGCWVRF6OWAFC7ZYXC35TLUIX3YJYR73HAJLVKNVPDXRPO2A,18119054,23000000,31566704,M5DQU7DOVI4V2PHBPA5CM3WAR4OVKXGURJEXDAK2AJVTPNS3OT2A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,ISHXMCS4AHK3M5PNYWASCSLJMIUSIZAT4B25BL6ZSHR4LVZYGYDJOJUSVI,18119015,18000000,31566704,OHKESO2EVTIRF2XRKUTY6PBVEY4LAHLDO6B7G3UXTY6EXX2IH3XA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,ZUYRD4VXRWPGTLWYDYHRXEOGOUSBU5VADVBCDPZPQUTZESHBH5Q54BUJEY,18118978,18400000,31566704,LQ3QFV2GKXXPBNPSVDISD7H24MFIG3FHSFBFJCGMXMHNSXIQFZAA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6MW42X37C7ADSNTWNY5D6ZJCYYJ6EIQ4CFLY5RMMPHQAG74VHYNUM3YITQ,18118973,77626807,31566704,TRBNL3FZFVCYQ5R7QAANID3RU65RA6SSEXSQGOIBKWWPLJ2AN6IQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,I437JXJSUMYRAHONGRFDSTLMBGTTAFGNIGGPH3NWWWGTCW4D4VXVDTNYUE,18118949,50000000,31566704,H7DLRVP3B4D2TAVLPSWAYFFFHI32JGLMNXKPEAZOLKWLWFRI6DBA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,EM5DFKZUV6WYKDL4ISM6T3ALO2MHSWBSMG5WJ6KB5VWZYHYB3UHQGIX6HY,18118944,18300000,31566704,I2NJTAOI7PJJJVKVCR6KVORIOEIOPJJUFIGB6XR2ICFRYLXOZ3GQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,5LJUOMTDBQQQZ6UV6NUSEBPJI7SI2QHXAFE5EVLXVRCMIE27447GZVH3PM,18118909,17900000,31566704,GPUVFOSM7NF2TAQV4S2YZY45JEJJM2PIQRLWNGPDDFVUR72UCPZA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,LQU7CGI3DJI5IDQQ3YSOWP467SBYQJDEV7FJRUPAFBXVDB7L5F34QDPOAE,18118867,18000000,31566704,OZ57RBDC2YUTWUOC6J4HTC2OOWGOP7OJERF2GXZNVQZZTW74IYJQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,IT4ZSTCGT6RMVP6TJUW3KGRWZQWKEJNCFXQAX4VM6WWJQZ5JYWFPJSJZ3Y,18118829,20000000,31566704,QG7RRWXVBOSLVLLAKE2BPRJWEUR2Q5OE2KW6STWBNWZXU3OPN6VQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6WUXMONWBHMDZS6O726GLM64FM4SNFV23DBTVIDW33O74T5IYNSLY7WYXI,18118817,73761720,31566704,7F7HBIMPQAIYS6Y76CQ2LNSW36PD5PVCZ6WTH6LKUDPCKBPFREYQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,7D2MGZC4LFVYCBATK6ZE5YTVN7JQNDCWSL44NZULA43DVAEPK7E34CONXI,18118783,18200000,31566704,UCCAJ6NNSJHSZYBDGM5643VZHROGTRB5OFAV4TBZE244JM34I5JQ
0,T3THM5DFBCZIE76ECPTWUUYOHNDWWRIVK23JAW22HGBZLCWHJE34SXOBZQ,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,10000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,KCOYTSSWUZUSGYUN5LG6OHYDQ5M6BVAUF5NBIXE46O5AFQIWYFLFAB36SM,18118734,17600000,31566704,MDJFSPUN2I4NXWPCTYKM4SIZUH46JEUJ7YRNI5V6T3VQ2XCKYK5Q
0,N6CZSIPJ737GTQWEOR25GJBCV5EWRTNJ5LVMMBEBG3K5A2CWANPDOUR5G4,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,2000000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,N6CZSIPJ737GTQWEOR25GJBCV5EWRTNJ5LVMMBEBG3K5A2CWANPDOUR5G4,18118714,2000000000,31566704,4BQW5CMUIYSODBZSPKIOSJX5K42KLHZQLLWAUOC2MK3LLZCIRJUA
0,HRMCDMSZ6HVW7C6UMIUXQ6W4CEB3NBXVZCA5VQCGQVXTRDBY46KZDYL35Y,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,7781433,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HRMCDMSZ6HVW7C6UMIUXQ6W4CEB3NBXVZCA5VQCGQVXTRDBY46KZDYL35Y,18118675,7771,31566704,EUPJXX7NOGYTT6LEB3NAZFFKJ4UTIY3MWOY5PVWXWH4ZQL3ETY3A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,52HACKHMZIZOTU4G2N2QXFZMPIS4WEVO7REJ4VJKOKOPINVMT7ZXPHX7GE,18118656,18100000,31566704,YAH4WZ4VJRKBJ3VTEKWPFWVJOJ4WV7HHDT26RJJLLH3J2L437HDA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HRMCDMSZ6HVW7C6UMIUXQ6W4CEB3NBXVZCA5VQCGQVXTRDBY46KZDYL35Y,18118619,7773660,31566704,A7OE76HTOUJRPV34NIJAD5AYTVF6LLFSAKD5RGVGBZXKAC2NKLJQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,ITBAXZ75UXL4K7O2CI747KWX36O4MPNVKDCFFM3IUMSP2E4DLO2HLJ5PZU,18118611,18000000,31566704,N2X25U4IQ7CR36ODCWYYA3UTFAWVHHESXHP655GWI25IUFHVSVSA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HU4MELOCWTKO5Y4GN73XP7PQNTFUU7QR5LLAWG5H5FN64H6FQSMKH46QMI,18118602,150000000,31566704,W6EYJ4KRG2ZNZTSSO7HJVL7RELL3IP3LUGPGZGEA5UVB32TRMXLQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HOX735J6ASME5L44EFHET2ENKOI3UBADBMQP6M5R35ISNQMCUKGLZUP7BU,18118587,1000000000,31566704,7GAZR2KS3A53WJVNIEAD36BDYGNVWLHESPNTIEYRPAFVDT3RO3NQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,K3IJ7N3GV55PLJIFRZOVQLRE6AVL7ZCPCVY3TZ7KX2W4EW4NS56R5ZOWWE,18118562,19000000,31566704,PH3E4LAWNRYP6OOYXYC2FHSGZ4WBIZ3APZXAIHOFCPIPBHX6FWRQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HOX735J6ASME5L44EFHET2ENKOI3UBADBMQP6M5R35ISNQMCUKGLZUP7BU,18118542,3000000000,31566704,2BMMVSLTPMT5JWTOI2QYNJCORBPXPTOMA56XS6SAOGPSRZWAVVFQ
0,HRMCDMSZ6HVW7C6UMIUXQ6W4CEB3NBXVZCA5VQCGQVXTRDBY46KZDYL35Y,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,7789151,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HRMCDMSZ6HVW7C6UMIUXQ6W4CEB3NBXVZCA5VQCGQVXTRDBY46KZDYL35Y,18118531,7779,31566704,CIURNFTJTVDGEVNXLWTS47PFRDLUGPFEGINPNXHMQMF3JR6462XQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,IGWN3T34JIECVZKNXG56W77TCNA7KDIQTH4WRNWHQQ3JO3WW7BFZCL3QHI,18118514,15800000,31566704,GXOTEYLM4777GXNIJ2OKR4BU3XTYK72SZ4FHCI7RSITDFTZNLHCA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,I3RBZR4ENMZC5GUTQQBHT3VAAH2CGMBQE3WWDMYJG6MQ542E6LXGNXZGW4,18118495,17300000,31566704,MZVG2JNLW424G5CZLXWGOXEWCOBY3J4WBVTSW2KINBAFN4V5D5EQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HOX735J6ASME5L44EFHET2ENKOI3UBADBMQP6M5R35ISNQMCUKGLZUP7BU,18118487,6000000000,31566704,WNEM2R7UIDCYQZFIBEQUSG7ILIML4Z5GH2HISGC7WPGTVEZP4RJQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,2NFOOWOUFZ2D5CCCVFMCFBLMZ5CRRVQ5T75JCNHB4L5GJUF6NCPJZDN2FU,18118477,17000000,31566704,5SNORC4YPNNCMBOKWAECUDKQFZUJ2UI6UOZHBUOUS6WQ4OFVF32A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,PLOBOTCN5HDGCNN2GDS244RZJOAQ4WX52FVKICIV6KRSLZOFQTYUFKZHMQ,18118456,30000000,31566704,H5LOAUTWNDKZZ6CYV3GKBYIKNHO2OSEOSF5FHHWYUP665B3NKTQQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6J75NHFCVUV7HYOEXXNTJ2U23XFGMZN5L5YJ3QVKS3WOH2EMO2QDO4WERU,18118456,17600000,31566704,E3G7FC5FF7RHDHX3BKIOVSR42MATYSECJ47CISD6IJDZGA4FBEAA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,T3THM5DFBCZIE76ECPTWUUYOHNDWWRIVK23JAW22HGBZLCWHJE34SXOBZQ,18118453,10000000,31566704,FLCDFLCVYWCORTUVKC73MJKNASR7LEJAMVEIIJIABDMV77IR7SPQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,NG2464PMOYVEI6BQ6FEWGAFU3SLCHD36R7TK7KBEKAC2P7UPKHY2O62WQI,18118436,17800000,31566704,ITY34JC3URDRWXWZKWDSPJ36NRB7BVYIPMODJW4UK5LRHTNQIHCA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,KI2HRQF37YXQTTWXPMCU2KDUOPNAHT4BHOGTTAMJHS24PGYZZHNWRW7A7I,18118416,17700000,31566704,B6UVPTR4TVTVQNDOUH4ZE6T3SVBGVSQG2FBLFSIXKBZDO5L7DUIQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,HRMCDMSZ6HVW7C6UMIUXQ6W4CEB3NBXVZCA5VQCGQVXTRDBY46KZDYL35Y,18118414,7781367,31566704,KBBQYOMOZZPZTSKEIP2UPU22R5OHQLNUNT2KBKEFETLKNTI6STEA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,OJDRYRRLTSD32PWBGEEJTEC7TKD5VU5VP4AQXIEOZKA7DJYDW34XUWCWHQ,18118387,17900000,31566704,EGCDDRX2IUGA6SRFV7I7WX5PHXIFE43SV46ULHPV3ZPW4NZEHPJA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,GCIUDTVGKHAOL2CWAV3FN4UH7ZN2RJWXXMGPBJTLRQBSOPCLMJXD3GGIL4,18118372,16700000,31566704,IESPJTWHIPNEA6ZIWVEGVEJLVLUPMIFRP54GVC2MTDF3FXWHZHAA
0,PX56M3SOEMRJL33V6ZZDKXMUCUTKNTV2YRIFVCX6VBCVPOQOOY7U7KJQ6A,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,243510816,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,YLXWTKGYJLZDEIHOU3L7KIGXD7SBHOODBOK2WQ2ONSDHLCAY4MHWIW6XBM,18118343,17700000,31566704,KFBZ34RQ4V2D567S7QANRRSSBBFNCWQEUGIEFKJDQSRDSCOAW7KQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,PIGBQUSIGFZKTQXEH6PSTM7YFU7R7WXVYRM7WN2JMMSYX2WIMQOCNATH7Y,18118340,40000000,31566704,KPCTIRCOCRMEP2MSSGZU2RJO6HF2OMLHGVNACQLKMGJT7JP67TKQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,GFI2NVBHBL23YOO7UBMIBIC2GHFFKD7UXWZCWKALZ7XLVQRAMN24QTLYOQ,18118327,17900000,31566704,H2P2J5LRRITS3EVVKGMUI6VES5D2WSYB3NT2TNG6HUIV2DLJXI7Q
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,AKY7ARY6XGTDBAQOF62P7P35HCFTSAQJZOS7IR3FWUTMPKDBKA5SSWPILQ,18118310,17800000,31566704,M4ECNC7OQRS7WCE4MSWD27MHCSKHQTGWJOP276ESDCL3MRYRHU5A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,LLBLLD7E3ITFOWCEXBBGQSTOJRG7ABCL2OGRU7QES3MB3PL7KCRU555UJY,18118287,17700000,31566704,W4YIIANSZ2CQOU2SQGWKZVAPTIL5DCLIE3U5QDBV3I6SDJGN2NYQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,5BJL4QRH6MKZOJ6RTYXD3JAXJRPVCK3BFGWSTXXZ5SHTEZK2NJYC5PPH4U,18118269,18000000,31566704,S7UKYMGSBEAQJWQO47MQAVXK3HSOQRQUEP4I3TXK7YEMCCAPYW6A
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,LAQUG7CT5QSTMVGED4VLKWQB6XSQQE4XMBXTJ6ELX7AN4PPGUHYTVWO4KY,18118256,17900000,31566704,TDFUDIFVPC6IQPAUGMRC6YN6FQOHFW36ELO2DDFUSIHSE5Z3PF7Q
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,IKD6XAH7U475VSTNK3DOSPTWYDNBR5JBUMHNLHHLSN4NPZWICIYIKGGQ44,18118249,4000000000,31566704,FTUFDBDRXOTOF7OPNBXKVAZU5WX4GRPOBV2BUS5EUBSTSGDH5IBA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,TVKPQCDUSK4GEBHFSBGMA6NMR3K5VOYN2KJ5CVG573EZCYNCERS6N6J2GU,18118219,5132207,31566704,TBAOE2OQG32Y6MAKJ3WB7KCU5JMPPUAOKF2FANFHD4ACQOFLUINQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,YNCVKG33TS5EFPLZDAFQW46X2GMCB5BZWQVCWUMJNBK3KFUYFKK2OSI7SI,18118201,17900000,31566704,ZKD5QGBCYF4ZUGFI2QBHK5VGH7YCBJSCF2VM2XM2Z7OB7HOJABPQ
0,TVKPQCDUSK4GEBHFSBGMA6NMR3K5VOYN2KJ5CVG573EZCYNCERS6N6J2GU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,5000000,31566704,0
0,PY3YWOFUWUFBM7PFKXPEACUQQVPYUX6YRGGJ5ZLPEKCS6KD3DBMNFZET34,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,4000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,GVA3Z7HEMU6ZZXTNSDCIZK5Z6MC6UJKHZKWD2XHI72QCZ4ZZVPJKABTF6I,18118184,18000000,31566704,3MER6NP5WORWMLCHXNSC63SERYGLJEJV4NBHMA4SYECRHTOJ5ISA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,L223U4OFB357I2G7SRHE74MV4KOPXRO3L5K3SVQ3S55OOIODFAY3A7LGAM,18118167,17700000,31566704,5KKZIIENURRDCEH2NJ23UCZ5RPZU33SLU4GQ6R2PZOUT7VRI6X2Q
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,6TXFIGBCDIJTLSUFFUCDM47O6R4NDZB46IPUAETV27TREEQ32EA655XDKI,18118148,17400000,31566704,2E6QGXAW3B2AXDGFF5C5R7AWJPMPD5BFYWZOLG2JBN2473UEUEYA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,TVKPQCDUSK4GEBHFSBGMA6NMR3K5VOYN2KJ5CVG573EZCYNCERS6N6J2GU,18118145,4999998,31566704,SKH4A2HSTV5YWYZGS2CCXYQCQ7GE6BGY4P7W3J7MMLIOI4B4Z2JA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,JXECPTZDOIWHTVMCFGZQMHEYLN3UYAXGYH3H7PBHJD4IDMRFR23NDO3VMU,18118132,17600000,31566704,CFD2MC4WQO7XQ2MWXQQSAUFTQIJTC4B4L34ELIFRUJVT5XQ6WRGQ
0,TVKPQCDUSK4GEBHFSBGMA6NMR3K5VOYN2KJ5CVG573EZCYNCERS6N6J2GU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,2000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,MTYPOXYFJHJX7AQ3TZG6QDFLPSBGSUCGAZWAYLS3L5CQ6SPCF3XCCZOM3M,18118113,17500000,31566704,KSF5XN22OND6E3AK45ICT6P35COS2ZUH5ID2MIPEXUVROEF2B7QA
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,UG7DH365WO6T5WZL6DS2H2YLQRDE6EHOSOKRM2NMGZ6PBLJESM2KEZ4QL4,18118101,200000000,31566704,KUZIP722SAJCBEZ7HJOHQGLTGQQOQ23WFVZO6CAKWOOMQTKGFUXQ
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,VTSP6XBCSXG3GUENFQF25OVPTZB2K27QZ4LP3X5NPYBNJVPUMPYQNKAWWY,18118093,17700000,31566704,ZCAW722NO5IODLBH6BXQJ4TJF334NWTX5P6G6MA4E27OKBGIKKBA
0,TVKPQCDUSK4GEBHFSBGMA6NMR3K5VOYN2KJ5CVG573EZCYNCERS6N6J2GU,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,0,3000000,31566704,0
0,ABQHZLNGGPWWZVA5SOQO3HBEECVJSE3OHYLKACOTC7TC4BS52ZHREPF7QY,A5PR2QQPUOF7YI6ZNMEVYUFTAXTIPR5PDAJOYLI6EUFSH6AUZGK22HCAVE,18118068,40000000,31566704,47Y7EO3WUPBEKSCSJOWKZUIHVM3WCSDJNKOM5QJMYAYJMAI3UU6A
